avgPktsSize,nAttacks,nDstPorts,nDsts,nFlows,nSYNatt,nSrcPorts,nSrcs,packet_rate,rICMP,rSYN,rSrcDst
2.217726397,72,380,435,519,0,108,175,23.02,0.086880973,0.026933102,0.402298851
7.561576355,74,368,521,609,0,90,133,92.1,0.042562432,0.005428882,0.255278311
4.004975124,51,338,336,402,0,77,110,32.2,0.019254658,0.01552795,0.327380952
2.816287879,44,328,465,528,0,97,141,29.74,0.113651648,0.020174849,0.303225806
1.934554974,46,267,309,382,0,105,138,14.78,0.101488498,0.046008119,0.446601942
3.292275574,29,275,433,479,0,97,150,31.54,0.102726696,0.01521877,0.346420323
1.859232176,41,424,473,547,0,100,149,20.34,0.07079646,0.024582104,0.315010571
2,59,470,579,668,0,102,146,26.72,0.111526946,0.02245509,0.252158895
2.981941309,63,330,357,443,0,102,156,26.42,0.053747161,0.028766086,0.43697479
10.37248322,52,347,520,596,0,100,142,123.64,0.033646069,0.004043999,0.273076923
2.901601831,90,340,352,437,0,90,141,25.36,0.048107256,0.022870662,0.400568182
2.247035573,60,331,439,506,0,87,127,22.74,0.116974494,0.028144239,0.28929385
4.267932489,53,369,415,474,0,108,154,40.46,0.036579338,0.011863569,0.371084337
1.930501931,32,302,461,518,0,102,139,20,0.165,0.031,0.301518438
11.94683544,42,311,341,395,0,82,134,94.38,0.013138377,0.006569188,0.392961877
4.023465704,46,376,469,554,0,91,131,44.58,0.074921489,0.009421265,0.279317697
19.18791946,48,336,381,447,0,107,155,171.54,0.010026816,0.003031363,0.406824147
2.003436426,30,354,517,582,0,119,161,23.32,0.145797599,0.030874786,0.311411992
2.478651685,56,345,368,445,0,87,127,22.06,0.083408885,0.033544878,0.345108696
15.55586592,73,410,537,716,0,165,204,222.76,0.020290896,0.003052613,0.379888268
14.00570342,50,364,430,526,0,154,203,147.34,0.009637573,0.005158138,0.472093023
1.599118943,34,272,400,454,0,106,144,14.52,0.181818182,0.048209366,0.36
3.8125,73,280,295,384,0,92,138,29.28,0.053278689,0.014344262,0.46779661
3.09310987,67,322,429,537,0,95,158,33.22,0.106562312,0.00782661,0.368298368
7.195505618,50,328,361,445,0,103,141,64.04,0.02404747,0.006870706,0.390581717
4.134469697,57,323,448,528,0,102,150,43.66,0.075584059,0.011910215,0.334821429
2.132897603,63,332,382,459,0,95,127,19.58,0.084780388,0.033707865,0.332460733
2.15625,47,274,411,480,0,83,126,20.7,0.156521739,0.026086957,0.306569343
1.976315789,45,272,325,380,0,88,141,15.02,0.099866844,0.037283622,0.433846154
10.65458015,45,287,437,524,0,97,155,111.66,0.037435071,0.003224073,0.354691076
13.93586698,59,297,339,421,0,105,149,117.34,0.009885802,0.00562468,0.439528024
5.324577861,55,297,440,533,0,99,155,56.76,0.062720226,0.011275546,0.352272727
1.981395349,45,322,354,430,0,106,158,17.04,0.0657277,0.035211268,0.446327684
2.881496881,51,268,400,481,0,94,151,27.72,0.122655123,0.022366522,0.3775
4.149122807,73,334,360,456,0,84,141,37.84,0.04756871,0.015327696,0.391666667
3.088582677,60,324,435,508,0,81,124,31.38,0.107711918,0.014659018,0.285057471
2.58649789,71,343,390,474,0,91,150,24.52,0.097879282,0.021207178,0.384615385
2.422535211,95,353,467,568,0,84,136,27.52,0.132994186,0.018895349,0.291220557
5.878238342,37,290,333,386,0,87,130,45.38,0.030850595,0.014543852,0.39039039
2.340388007,51,320,459,567,0,127,180,26.54,0.158251696,0.026375283,0.392156863
4.017156863,46,267,342,408,0,101,163,32.78,0.066503966,0.018913972,0.476608187
3.476833977,64,294,449,518,0,95,144,36.02,0.093836757,0.014436424,0.320712695
2.819548872,42,303,337,399,0,98,143,22.5,0.050666667,0.014222222,0.424332344
2.721100917,73,322,437,545,0,113,158,29.66,0.115306811,0.016857721,0.361556064
2.880841121,65,295,339,428,0,106,153,24.66,0.071370641,0.02108678,0.451327434
2.526112186,67,301,433,517,0,95,156,26.12,0.127105666,0.026799387,0.360277136
3.854625551,80,339,356,454,0,90,153,35,0.045714286,0.012571429,0.429775281
2.065359477,43,258,401,459,0,96,139,18.96,0.167721519,0.030590717,0.346633416
3.901746725,93,345,344,458,0,99,147,35.74,0.041410185,0.015668719,0.427325581
4.091649695,56,297,418,491,0,99,153,40.18,0.081134893,0.015430562,0.366028708
2.177615572,31,277,368,411,0,93,125,17.9,0.097206704,0.043575419,0.339673913
2.417789757,33,177,312,371,0,80,118,17.94,0.178372352,0.02787068,0.378205128
20.75842697,74,243,274,356,0,88,135,147.8,0.009066306,0.00270636,0.49270073
2.767175573,73,319,431,524,0,106,150,29,0.119310345,0.025517241,0.348027842
3.438228438,78,322,329,429,0,103,148,29.5,0.049491525,0.02440678,0.449848024
2.199579832,41,266,405,476,0,101,153,20.94,0.148997135,0.030563515,0.377777778
3.553811659,110,340,322,446,0,108,160,31.7,0.042271293,0.016403785,0.49689441
2.661508704,66,310,423,517,0,97,135,27.52,0.113372093,0.01744186,0.319148936
2.923943662,53,260,290,355,0,85,132,20.76,0.055876686,0.026974952,0.455172414
2.788954635,73,264,399,507,0,115,154,28.28,0.140028289,0.021216407,0.385964912
4.094224924,61,220,239,329,0,99,135,26.94,0.051224944,0.017074981,0.564853556
1.803278689,31,166,318,366,0,69,120,13.2,0.268181818,0.039393939,0.377358491
2.571428571,48,231,262,322,0,78,136,16.56,0.070048309,0.036231884,0.519083969
16.44471154,27,239,366,416,0,86,126,136.82,0.024265458,0.003946791,0.344262295
3.047961631,76,279,317,417,0,120,173,25.42,0.064516129,0.038552321,0.545741325
12.02538071,49,198,329,394,0,84,132,94.76,0.031447868,0.006542845,0.401215805
2.979094077,62,191,213,287,0,85,114,17.1,0.052631579,0.037426901,0.535211268
4.181818182,97,252,326,429,0,67,107,35.88,0.080824972,0.010590858,0.328220859
3.358585859,75,256,302,396,0,118,179,26.6,0.063909774,0.023308271,0.592715232
2.775590551,67,255,396,508,0,104,142,28.2,0.139007092,0.024113475,0.358585859
12.26517572,51,224,255,313,0,79,113,76.78,0.013024225,0.007033082,0.443137255
3.267639903,28,198,357,411,0,79,139,26.86,0.121370067,0.020848846,0.389355742
6.142424242,58,225,256,330,0,91,144,40.54,0.038480513,0.013813518,0.5625
3.162962963,41,222,339,405,0,86,139,25.62,0.116315379,0.021077283,0.410029499
3.539358601,69,241,266,343,0,92,140,24.28,0.069192751,0.032948929,0.526315789
2.368563686,30,214,322,369,0,82,123,17.48,0.139588101,0.02402746,0.381987578
2.562893082,50,232,269,318,0,87,124,16.3,0.079754601,0.036809816,0.460966543
3.599469496,97,252,271,377,0,86,126,27.14,0.06705969,0.021370671,0.464944649
3.147157191,53,163,239,299,0,83,124,18.82,0.106269926,0.024442083,0.518828452
3.512626263,85,183,299,396,0,94,143,27.82,0.118619698,0.028037383,0.47826087
3.373801917,64,201,244,313,0,111,161,21.12,0.065340909,0.025568182,0.659836066
2.544159544,42,155,288,351,0,90,115,17.86,0.173572228,0.033594625,0.399305556
4.640625,42,106,145,192,0,71,112,17.82,0.049382716,0.022446689,0.772413793
2.672131148,52,146,277,366,0,91,135,19.56,0.18404908,0.027607362,0.487364621
6.788104089,49,205,212,269,0,102,127,36.52,0.043263965,0.018072289,0.599056604
3.248554913,53,169,268,346,0,89,132,22.48,0.130782918,0.03113879,0.492537313
2.029304029,43,180,196,273,0,89,129,11.08,0.106498195,0.063176895,0.658163265
2.173784978,68,463,495,679,0,86,153,29.52,0.156504065,0.018292683,0.309090909
3.435267857,97,303,272,448,0,82,162,30.78,0.087069526,0.013645224,0.595588235
14.46899225,65,313,431,516,0,86,151,149.32,0.024511117,0.003348513,0.350348028
2.383587786,68,390,449,524,0,99,138,24.98,0.0632506,0.020016013,0.307349666
2.204903678,73,376,474,571,0,100,132,25.18,0.109610802,0.023828435,0.278481013
3.327327327,40,214,258,333,0,111,160,22.16,0.065884477,0.019855596,0.620155039
3.084302326,43,130,286,344,0,98,142,21.22,0.151743638,0.031102733,0.496503497
2.272727273,35,178,220,253,0,78,110,11.5,0.062608696,0.04173913,0.5
7.5424,58,444,533,625,0,79,129,94.28,0.032456513,0.004030547,0.242026266
3.989218329,85,255,284,371,0,97,149,29.6,0.047972973,0.020945946,0.524647887
5.542424242,52,150,281,330,0,72,123,36.58,0.080371788,0.018042646,0.43772242
4.015243902,90,263,222,328,0,72,109,26.34,0.028094153,0.01594533,0.490990991
4.820415879,56,357,456,529,0,75,119,51,0.051764706,0.008627451,0.260964912
3.703773585,75,397,421,530,0,106,157,39.26,0.034131431,0.010188487,0.372921615
2.391304348,55,306,367,437,0,66,104,20.9,0.098564593,0.01722488,0.283378747
3.181818182,51,154,190,253,0,98,147,16.1,0.055900621,0.034782609,0.773684211
1.965517241,44,137,359,406,0,87,140,15.96,0.286967419,0.035087719,0.389972145
2.311392405,38,267,337,395,0,104,145,18.26,0.119386637,0.031763417,0.430267062
2.361502347,28,219,355,426,0,87,134,20.12,0.2027833,0.022862823,0.377464789
2.81127451,60,302,330,408,0,106,138,22.94,0.055797733,0.028770706,0.418181818
2.177304965,34,382,509,564,0,94,137,24.56,0.121335505,0.026872964,0.269155206
2.446115288,60,305,328,399,0,80,130,19.52,0.078893443,0.025614754,0.396341463
2.451178451,88,352,475,594,0,106,151,29.12,0.126373626,0.020604396,0.317894737
2.146050671,65,574,578,671,0,111,138,28.8,0.031944444,0.022222222,0.238754325
1.687593423,46,493,598,669,0,76,127,22.58,0.134632418,0.019486271,0.212374582
3.776435045,62,238,248,331,0,89,140,25,0.0424,0.0136,0.564516129
3.373287671,56,146,214,292,0,68,116,19.7,0.117766497,0.021319797,0.542056075
3.280777538,61,365,375,463,0,99,137,30.38,0.030283081,0.017116524,0.365333333
2.066552901,36,371,506,586,0,112,148,24.22,0.132947977,0.023121387,0.292490119
2.14057508,32,242,273,313,0,86,114,13.4,0.059701493,0.044776119,0.417582418
2.38961039,38,119,263,308,0,70,99,14.72,0.217391304,0.028532609,0.376425856
2.147058824,32,265,327,374,0,100,133,16.06,0.080946451,0.03985056,0.406727829
2.459203036,62,313,427,527,0,130,160,25.92,0.116512346,0.035493827,0.37470726
2.607920792,74,415,428,505,0,92,118,26.34,0.035687168,0.022019742,0.275700935
1.972386588,52,339,453,507,0,88,122,20,0.129,0.018,0.269315673
3.897058824,73,191,194,272,0,88,124,21.2,0.044339623,0.023584906,0.639175258
4.01754386,43,142,297,342,0,102,135,27.48,0.106259098,0.024017467,0.454545455
3.982630273,96,303,311,403,0,100,133,32.1,0.028660436,0.015576324,0.427652733
3.701877934,37,240,376,426,0,90,123,31.54,0.129993659,0.020925808,0.32712766
2.738601824,55,219,258,329,0,104,149,18.02,0.057713651,0.032186459,0.57751938
2.125904486,54,498,609,691,0,103,130,29.38,0.099387338,0.016337645,0.213464696
3.78525641,41,199,255,312,0,97,139,23.62,0.053344623,0.027095682,0.545098039
2.36779661,61,390,516,590,0,104,138,27.94,0.099498926,0.025769506,0.26744186
1.973684211,63,551,615,684,0,108,139,27,0.048148148,0.019259259,0.22601626
1.929460581,59,519,653,723,0,79,131,27.9,0.113978495,0.014336918,0.200612557
2.498293515,55,218,238,293,0,74,113,14.64,0.058743169,0.038251366,0.474789916
2.413105413,46,164,291,351,0,108,136,16.94,0.164108619,0.038961039,0.467353952
4.098159509,50,235,244,326,0,110,131,26.72,0.035179641,0.029191617,0.536885246
1.360049322,32,601,768,811,0,106,127,22.06,0.142339075,0.038077969,0.165364583
4.469635628,57,149,186,247,0,107,120,22.08,0.029891304,0.029891304,0.64516129
3.916666667,61,160,280,348,0,91,130,27.26,0.105649303,0.017608217,0.464285714
4.648514851,36,122,168,202,0,77,118,18.78,0.047923323,0.028753994,0.702380952
4.464673913,60,509,649,736,0,108,133,65.72,0.050821668,0.012477176,0.204930663
2.30942623,77,364,403,488,0,119,154,22.54,0.045252884,0.031943212,0.382133995
2.239776952,47,331,470,538,0,97,136,24.1,0.117842324,0.030705394,0.289361702
6.054151625,70,170,201,277,0,96,144,33.54,0.036970781,0.016696482,0.71641791
3.266475645,49,157,278,349,0,102,124,22.8,0.124561404,0.022807018,0.446043165
3.272959184,68,289,325,392,0,94,121,25.66,0.037412315,0.031956352,0.372307692
3.488636364,90,308,417,528,0,96,132,36.84,0.114006515,0.011400651,0.316546763
2.901234568,49,211,254,324,0,104,150,18.8,0.078723404,0.034042553,0.590551181
2.158461538,48,460,584,650,0,79,119,28.06,0.11404134,0.019244476,0.203767123
4.271604938,48,213,267,324,0,78,121,27.68,0.054913295,0.018063584,0.453183521
1.835185185,52,317,486,540,0,97,134,19.82,0.170534813,0.031281534,0.275720165
4.25591716,87,577,584,676,0,82,120,57.54,0.01946472,0.009384776,0.205479452
4.737206086,80,515,628,723,0,91,149,68.5,0.050218978,0.011970803,0.237261146
5.982507289,94,257,253,343,0,93,135,41.04,0.022904483,0.015594542,0.533596838
5.583783784,80,173,289,370,0,82,113,41.32,0.07018393,0.013068732,0.39100346
5.327731092,66,355,387,476,0,119,162,50.72,0.031545741,0.021687697,0.418604651
5.196048632,92,448,527,658,0,114,140,68.38,0.044749927,0.010821878,0.265654649
3.963934426,50,215,258,305,0,99,121,24.18,0.033085194,0.040529363,0.468992248
7.836734694,49,142,288,343,0,95,136,53.76,0.055059524,0.015997024,0.472222222
5.464788732,64,250,289,355,0,86,128,38.8,0.036082474,0.016494845,0.442906574
8.764912281,58,364,488,570,0,134,167,99.92,0.029223379,0.008406725,0.342213115
6.641325536,97,428,425,513,0,82,117,68.14,0.014088641,0.008511887,0.275294118
8.313380282,86,351,488,568,0,106,146,94.44,0.033672173,0.007412114,0.299180328
18.96047431,78,152,190,253,0,89,129,95.94,0.010631645,0.007087763,0.678947368
13.06650831,95,188,313,421,0,118,151,110.02,0.030721687,0.007634975,0.482428115
13.82597403,84,273,290,385,0,115,132,106.46,0.007890287,0.006199512,0.455172414
7.241071429,80,261,372,448,0,95,126,64.88,0.038840937,0.009247842,0.338709677
13.09538462,99,216,219,325,0,104,136,85.12,0.013392857,0.007518797,0.621004566
3.037383178,54,445,563,642,0,84,132,39,0.079487179,0.014358974,0.234458259
9.498680739,80,277,299,379,0,85,130,72,0.016111111,0.008888889,0.434782609
3.923694779,61,294,433,498,0,102,132,39.08,0.076253838,0.019959058,0.304849885
6.778491172,85,489,545,623,0,94,122,84.46,0.018233483,0.006156761,0.223853211
10.11904762,107,455,576,672,0,100,135,136,0.021911765,0.003088235,0.234375
12.43269231,78,220,247,312,0,98,133,77.58,0.011600928,0.006960557,0.538461538
6.135446686,83,160,252,347,0,86,122,42.58,0.061531235,0.012212306,0.484126984
15.08540925,62,182,207,281,0,96,138,84.78,0.013682472,0.009436188,0.666666667
7.984177215,78,432,562,632,0,126,150,100.92,0.026357511,0.007927071,0.266903915
9.418128655,102,251,242,342,0,122,134,64.42,0.009313878,0.012418504,0.553719008
6.310344828,54,118,234,290,0,90,125,36.6,0.073224044,0.023497268,0.534188034
7.098639456,58,188,224,294,0,98,142,41.74,0.024916148,0.016291327,0.633928571
6.194154489,59,250,417,479,0,102,137,59.34,0.057971014,0.010111223,0.32853717
14.06395349,53,251,270,344,0,113,152,96.76,0.007441091,0.007234394,0.562962963
5.510204082,83,215,301,392,0,107,137,43.2,0.058333333,0.012037037,0.455149502
13.56709957,47,145,168,231,0,94,132,62.68,0.013082323,0.011805999,0.785714286
9.356589147,70,178,308,387,0,100,144,72.42,0.042253521,0.011046672,0.467532468
4.53968254,76,165,194,252,0,85,115,22.88,0.039335664,0.033216783,0.592783505
3.071022727,63,165,288,352,0,108,139,21.62,0.120259019,0.041628122,0.482638889
7.786666667,59,152,142,225,0,84,107,35.04,0.024543379,0.017694064,0.753521127
3.158682635,47,150,273,334,0,85,116,21.1,0.136492891,0.037914692,0.424908425
4.69527897,55,143,175,233,0,87,117,21.88,0.038391225,0.038391225,0.668571429
6.09039548,42,129,278,354,0,98,137,43.12,0.075602968,0.013914657,0.492805755
2.58008658,38,142,174,231,0,79,128,11.92,0.093959732,0.041946309,0.735632184
2.76635514,59,136,259,321,0,74,118,17.76,0.172297297,0.029279279,0.455598456
3.718181818,33,119,168,220,0,89,116,16.36,0.06601467,0.030562347,0.69047619
2.972299169,44,152,295,361,0,109,146,21.46,0.146318733,0.040074557,0.494915254
7.231046931,62,163,196,277,0,119,144,40.06,0.023964054,0.022965552,0.734693878
3.924290221,54,136,256,317,0,92,135,24.88,0.111736334,0.042604502,0.52734375
3.983805668,58,150,177,247,0,93,135,19.68,0.057926829,0.038617886,0.762711864
2.527950311,64,136,273,322,0,69,93,16.28,0.19041769,0.046683047,0.340659341
5.561068702,77,165,180,262,0,102,138,29.14,0.030885381,0.029512697,0.766666667
3.08,47,159,297,375,0,117,156,23.1,0.138528139,0.036363636,0.525252525
2.626506024,46,162,195,249,0,104,120,13.08,0.055045872,0.079510703,0.615384615
2.159159159,31,114,294,333,0,98,125,14.38,0.236439499,0.07093185,0.425170068
5.379912664,71,136,176,229,0,99,125,24.64,0.027597403,0.038961039,0.710227273
2.512195122,57,133,278,328,0,82,125,16.48,0.189320388,0.042475728,0.449640288
4.708633094,64,178,196,278,0,99,135,26.18,0.036669213,0.028265852,0.68877551
3.167613636,79,158,266,352,0,96,138,22.3,0.128251121,0.032286996,0.518796992
4.087628866,60,130,153,194,0,76,101,15.86,0.035308953,0.037831021,0.660130719
2.764880952,56,146,280,336,0,81,124,18.58,0.164693219,0.048439182,0.442857143
4.205323194,71,158,177,263,0,87,133,22.12,0.06238698,0.035262206,0.751412429
17.01230769,39,130,274,325,0,81,119,110.58,0.028938325,0.005425936,0.434306569
2.724,33,117,202,250,0,85,123,13.62,0.123348018,0.049926579,0.608910891
3.90625,52,169,281,352,0,90,130,27.5,0.101818182,0.023272727,0.462633452
2.856502242,38,133,167,223,0,77,115,12.74,0.100470958,0.023547881,0.688622754
3.006309148,32,131,249,317,0,88,123,19.06,0.149003148,0.028331584,0.493975904
3.714285714,45,127,154,224,0,80,114,16.64,0.085336538,0.036057692,0.74025974
3.214659686,72,182,290,382,0,102,133,24.56,0.129478827,0.017100977,0.45862069
3.683794466,61,153,173,253,0,106,142,18.64,0.059012876,0.033261803,0.820809249
2.979710145,57,140,280,345,0,74,116,20.56,0.158560311,0.026264591,0.414285714
3.851145038,61,166,181,262,0,93,133,20.18,0.059464817,0.023785927,0.73480663
3.208333333,57,204,340,480,0,132,172,30.8,0.137662338,0.021428571,0.505882353
3.371428571,32,109,141,210,0,87,119,14.16,0.144067797,0.028248588,0.843971631
2.842696629,54,168,289,356,0,105,136,20.24,0.130434783,0.03458498,0.470588235
3.313131313,20,124,157,198,0,90,130,13.12,0.05945122,0.033536585,0.828025478
2.339285714,35,101,230,280,0,73,112,13.1,0.235114504,0.038167939,0.486956522
3.450549451,67,179,181,273,0,88,118,18.84,0.069002123,0.02866242,0.651933702
3.02425876,69,171,289,371,0,95,137,22.44,0.168449198,0.029411765,0.474048443
4.125,77,170,180,280,0,67,123,23.1,0.077056277,0.01991342,0.683333333
2.67877095,59,162,283,358,0,73,116,19.18,0.175182482,0.023983316,0.409893993
2.636,42,140,179,250,0,74,115,13.18,0.107738998,0.030349014,0.642458101
2.995575221,80,206,351,452,0,106,157,27.08,0.143279173,0.019202363,0.447293447
3.355400697,59,169,208,287,0,87,142,19.26,0.079958463,0.029075805,0.682692308
2.276666667,29,121,246,300,0,82,115,13.66,0.234260615,0.02489019,0.467479675
3.298642534,36,130,164,221,0,76,109,14.58,0.091906722,0.023319616,0.664634146
2.144295302,30,126,238,298,0,79,123,12.78,0.217527387,0.025039124,0.516806723
3.726907631,47,147,175,249,0,85,118,18.56,0.073275862,0.020474138,0.674285714
3.857142857,78,172,259,364,0,78,106,28.08,0.11039886,0.016381766,0.409266409
4.56187291,102,219,177,299,0,83,109,27.28,0.036656891,0.008064516,0.615819209
2.615803815,59,157,286,367,0,87,126,19.2,0.180208333,0.017708333,0.440559441
2.722943723,35,135,184,231,0,68,111,12.58,0.103338633,0.052464229,0.60326087
4.615384615,81,176,255,351,0,86,114,32.4,0.087654321,0.016666667,0.447058824
4.198529412,55,170,186,272,0,100,134,22.84,0.083187391,0.016637478,0.720430108
3.327327327,49,143,266,333,0,88,112,22.16,0.126353791,0.012635379,0.421052632
3.778846154,48,141,160,208,0,79,114,15.72,0.050890585,0.025445293,0.7125
17.45608108,21,112,263,296,0,73,118,103.34,0.03115928,0.00329011,0.448669202
4.869767442,52,130,163,215,0,84,131,20.94,0.048710602,0.016236867,0.803680982
