hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
95,15/06/2016 23:00,2016,June,15,Wednesday,23,2,Bourke Street Mall (South)
38,16/06/2016 00:00,2016,June,16,Thursday,0,2,Bourke Street Mall (South)
26,16/06/2016 01:00,2016,June,16,Thursday,1,2,Bourke Street Mall (South)
12,16/06/2016 02:00,2016,June,16,Thursday,2,2,Bourke Street Mall (South)
8,16/06/2016 03:00,2016,June,16,Thursday,3,2,Bourke Street Mall (South)
6,16/06/2016 04:00,2016,June,16,Thursday,4,2,Bourke Street Mall (South)
31,16/06/2016 05:00,2016,June,16,Thursday,5,2,Bourke Street Mall (South)
72,16/06/2016 06:00,2016,June,16,Thursday,6,2,Bourke Street Mall (South)
253,16/06/2016 07:00,2016,June,16,Thursday,7,2,Bourke Street Mall (South)
582,16/06/2016 08:00,2016,June,16,Thursday,8,2,Bourke Street Mall (South)
624,16/06/2016 09:00,2016,June,16,Thursday,9,2,Bourke Street Mall (South)
979,16/06/2016 10:00,2016,June,16,Thursday,10,2,Bourke Street Mall (South)
1529,16/06/2016 11:00,2016,June,16,Thursday,11,2,Bourke Street Mall (South)
2513,16/06/2016 12:00,2016,June,16,Thursday,12,2,Bourke Street Mall (South)
2502,16/06/2016 13:00,2016,June,16,Thursday,13,2,Bourke Street Mall (South)
2247,16/06/2016 14:00,2016,June,16,Thursday,14,2,Bourke Street Mall (South)
2066,16/06/2016 15:00,2016,June,16,Thursday,15,2,Bourke Street Mall (South)
2229,16/06/2016 16:00,2016,June,16,Thursday,16,2,Bourke Street Mall (South)
2150,16/06/2016 17:00,2016,June,16,Thursday,17,2,Bourke Street Mall (South)
1547,16/06/2016 18:00,2016,June,16,Thursday,18,2,Bourke Street Mall (South)
1002,16/06/2016 19:00,2016,June,16,Thursday,19,2,Bourke Street Mall (South)
702,16/06/2016 20:00,2016,June,16,Thursday,20,2,Bourke Street Mall (South)
337,16/06/2016 21:00,2016,June,16,Thursday,21,2,Bourke Street Mall (South)
195,16/06/2016 22:00,2016,June,16,Thursday,22,2,Bourke Street Mall (South)
98,16/06/2016 23:00,2016,June,16,Thursday,23,2,Bourke Street Mall (South)
77,17/06/2016 00:00,2016,June,17,Friday,0,2,Bourke Street Mall (South)
37,17/06/2016 01:00,2016,June,17,Friday,1,2,Bourke Street Mall (South)
15,17/06/2016 02:00,2016,June,17,Friday,2,2,Bourke Street Mall (South)
18,17/06/2016 03:00,2016,June,17,Friday,3,2,Bourke Street Mall (South)
42,17/06/2016 04:00,2016,June,17,Friday,4,2,Bourke Street Mall (South)
35,17/06/2016 05:00,2016,June,17,Friday,5,2,Bourke Street Mall (South)
58,17/06/2016 06:00,2016,June,17,Friday,6,2,Bourke Street Mall (South)
236,17/06/2016 07:00,2016,June,17,Friday,7,2,Bourke Street Mall (South)
621,17/06/2016 08:00,2016,June,17,Friday,8,2,Bourke Street Mall (South)
736,17/06/2016 09:00,2016,June,17,Friday,9,2,Bourke Street Mall (South)
1208,17/06/2016 10:00,2016,June,17,Friday,10,2,Bourke Street Mall (South)
1737,17/06/2016 11:00,2016,June,17,Friday,11,2,Bourke Street Mall (South)
2641,17/06/2016 12:00,2016,June,17,Friday,12,2,Bourke Street Mall (South)
3089,17/06/2016 13:00,2016,June,17,Friday,13,2,Bourke Street Mall (South)
2608,17/06/2016 14:00,2016,June,17,Friday,14,2,Bourke Street Mall (South)
2481,17/06/2016 15:00,2016,June,17,Friday,15,2,Bourke Street Mall (South)
2487,17/06/2016 16:00,2016,June,17,Friday,16,2,Bourke Street Mall (South)
2571,17/06/2016 17:00,2016,June,17,Friday,17,2,Bourke Street Mall (South)
2008,17/06/2016 18:00,2016,June,17,Friday,18,2,Bourke Street Mall (South)
1403,17/06/2016 19:00,2016,June,17,Friday,19,2,Bourke Street Mall (South)
1066,17/06/2016 20:00,2016,June,17,Friday,20,2,Bourke Street Mall (South)
525,17/06/2016 21:00,2016,June,17,Friday,21,2,Bourke Street Mall (South)
411,17/06/2016 22:00,2016,June,17,Friday,22,2,Bourke Street Mall (South)
290,17/06/2016 23:00,2016,June,17,Friday,23,2,Bourke Street Mall (South)
144,18/06/2016 00:00,2016,June,18,Saturday,0,2,Bourke Street Mall (South)
116,18/06/2016 01:00,2016,June,18,Saturday,1,2,Bourke Street Mall (South)
83,18/06/2016 02:00,2016,June,18,Saturday,2,2,Bourke Street Mall (South)
52,18/06/2016 03:00,2016,June,18,Saturday,3,2,Bourke Street Mall (South)
33,18/06/2016 04:00,2016,June,18,Saturday,4,2,Bourke Street Mall (South)
29,18/06/2016 05:00,2016,June,18,Saturday,5,2,Bourke Street Mall (South)
46,18/06/2016 06:00,2016,June,18,Saturday,6,2,Bourke Street Mall (South)
90,18/06/2016 07:00,2016,June,18,Saturday,7,2,Bourke Street Mall (South)
244,18/06/2016 08:00,2016,June,18,Saturday,8,2,Bourke Street Mall (South)
568,18/06/2016 09:00,2016,June,18,Saturday,9,2,Bourke Street Mall (South)
1178,18/06/2016 10:00,2016,June,18,Saturday,10,2,Bourke Street Mall (South)
1934,18/06/2016 11:00,2016,June,18,Saturday,11,2,Bourke Street Mall (South)
2640,18/06/2016 12:00,2016,June,18,Saturday,12,2,Bourke Street Mall (South)
2860,18/06/2016 13:00,2016,June,18,Saturday,13,2,Bourke Street Mall (South)
3162,18/06/2016 14:00,2016,June,18,Saturday,14,2,Bourke Street Mall (South)
3427,18/06/2016 15:00,2016,June,18,Saturday,15,2,Bourke Street Mall (South)
3099,18/06/2016 16:00,2016,June,18,Saturday,16,2,Bourke Street Mall (South)
2122,18/06/2016 17:00,2016,June,18,Saturday,17,2,Bourke Street Mall (South)
1279,18/06/2016 18:00,2016,June,18,Saturday,18,2,Bourke Street Mall (South)
667,18/06/2016 19:00,2016,June,18,Saturday,19,2,Bourke Street Mall (South)
427,18/06/2016 20:00,2016,June,18,Saturday,20,2,Bourke Street Mall (South)
373,18/06/2016 21:00,2016,June,18,Saturday,21,2,Bourke Street Mall (South)
477,18/06/2016 22:00,2016,June,18,Saturday,22,2,Bourke Street Mall (South)
276,18/06/2016 23:00,2016,June,18,Saturday,23,2,Bourke Street Mall (South)
187,19/06/2016 00:00,2016,June,19,Sunday,0,2,Bourke Street Mall (South)
153,19/06/2016 01:00,2016,June,19,Sunday,1,2,Bourke Street Mall (South)
107,19/06/2016 02:00,2016,June,19,Sunday,2,2,Bourke Street Mall (South)
60,19/06/2016 03:00,2016,June,19,Sunday,3,2,Bourke Street Mall (South)
59,19/06/2016 04:00,2016,June,19,Sunday,4,2,Bourke Street Mall (South)
43,19/06/2016 05:00,2016,June,19,Sunday,5,2,Bourke Street Mall (South)
41,19/06/2016 06:00,2016,June,19,Sunday,6,2,Bourke Street Mall (South)
53,19/06/2016 07:00,2016,June,19,Sunday,7,2,Bourke Street Mall (South)
127,19/06/2016 08:00,2016,June,19,Sunday,8,2,Bourke Street Mall (South)
356,19/06/2016 09:00,2016,June,19,Sunday,9,2,Bourke Street Mall (South)
904,19/06/2016 10:00,2016,June,19,Sunday,10,2,Bourke Street Mall (South)
1565,19/06/2016 11:00,2016,June,19,Sunday,11,2,Bourke Street Mall (South)
1992,19/06/2016 12:00,2016,June,19,Sunday,12,2,Bourke Street Mall (South)
2291,19/06/2016 13:00,2016,June,19,Sunday,13,2,Bourke Street Mall (South)
2518,19/06/2016 14:00,2016,June,19,Sunday,14,2,Bourke Street Mall (South)
2853,19/06/2016 15:00,2016,June,19,Sunday,15,2,Bourke Street Mall (South)
2433,19/06/2016 16:00,2016,June,19,Sunday,16,2,Bourke Street Mall (South)
1585,19/06/2016 17:00,2016,June,19,Sunday,17,2,Bourke Street Mall (South)
837,19/06/2016 18:00,2016,June,19,Sunday,18,2,Bourke Street Mall (South)
411,19/06/2016 19:00,2016,June,19,Sunday,19,2,Bourke Street Mall (South)
182,19/06/2016 20:00,2016,June,19,Sunday,20,2,Bourke Street Mall (South)
213,19/06/2016 21:00,2016,June,19,Sunday,21,2,Bourke Street Mall (South)
127,19/06/2016 22:00,2016,June,19,Sunday,22,2,Bourke Street Mall (South)
74,19/06/2016 23:00,2016,June,19,Sunday,23,2,Bourke Street Mall (South)
29,20/06/2016 00:00,2016,June,20,Monday,0,2,Bourke Street Mall (South)
32,20/06/2016 01:00,2016,June,20,Monday,1,2,Bourke Street Mall (South)
11,20/06/2016 02:00,2016,June,20,Monday,2,2,Bourke Street Mall (South)
14,20/06/2016 03:00,2016,June,20,Monday,3,2,Bourke Street Mall (South)
4,20/06/2016 04:00,2016,June,20,Monday,4,2,Bourke Street Mall (South)
70,20/06/2016 05:00,2016,June,20,Monday,5,2,Bourke Street Mall (South)
58,20/06/2016 06:00,2016,June,20,Monday,6,2,Bourke Street Mall (South)
242,20/06/2016 07:00,2016,June,20,Monday,7,2,Bourke Street Mall (South)
580,20/06/2016 08:00,2016,June,20,Monday,8,2,Bourke Street Mall (South)
708,20/06/2016 09:00,2016,June,20,Monday,9,2,Bourke Street Mall (South)
1014,20/06/2016 10:00,2016,June,20,Monday,10,2,Bourke Street Mall (South)
1661,20/06/2016 11:00,2016,June,20,Monday,11,2,Bourke Street Mall (South)
2419,20/06/2016 12:00,2016,June,20,Monday,12,2,Bourke Street Mall (South)
2731,20/06/2016 13:00,2016,June,20,Monday,13,2,Bourke Street Mall (South)
2196,20/06/2016 14:00,2016,June,20,Monday,14,2,Bourke Street Mall (South)
2030,20/06/2016 15:00,2016,June,20,Monday,15,2,Bourke Street Mall (South)
1973,20/06/2016 16:00,2016,June,20,Monday,16,2,Bourke Street Mall (South)
1764,20/06/2016 17:00,2016,June,20,Monday,17,2,Bourke Street Mall (South)
1188,20/06/2016 18:00,2016,June,20,Monday,18,2,Bourke Street Mall (South)
355,20/06/2016 19:00,2016,June,20,Monday,19,2,Bourke Street Mall (South)
243,20/06/2016 20:00,2016,June,20,Monday,20,2,Bourke Street Mall (South)
184,20/06/2016 21:00,2016,June,20,Monday,21,2,Bourke Street Mall (South)
95,20/06/2016 22:00,2016,June,20,Monday,22,2,Bourke Street Mall (South)
39,20/06/2016 23:00,2016,June,20,Monday,23,2,Bourke Street Mall (South)
46,21/06/2016 00:00,2016,June,21,Tuesday,0,2,Bourke Street Mall (South)
24,21/06/2016 01:00,2016,June,21,Tuesday,1,2,Bourke Street Mall (South)
16,21/06/2016 02:00,2016,June,21,Tuesday,2,2,Bourke Street Mall (South)
12,21/06/2016 03:00,2016,June,21,Tuesday,3,2,Bourke Street Mall (South)
6,21/06/2016 04:00,2016,June,21,Tuesday,4,2,Bourke Street Mall (South)
37,21/06/2016 05:00,2016,June,21,Tuesday,5,2,Bourke Street Mall (South)
66,21/06/2016 06:00,2016,June,21,Tuesday,6,2,Bourke Street Mall (South)
242,21/06/2016 07:00,2016,June,21,Tuesday,7,2,Bourke Street Mall (South)
543,21/06/2016 08:00,2016,June,21,Tuesday,8,2,Bourke Street Mall (South)
716,21/06/2016 09:00,2016,June,21,Tuesday,9,2,Bourke Street Mall (South)
1135,21/06/2016 10:00,2016,June,21,Tuesday,10,2,Bourke Street Mall (South)
1674,21/06/2016 11:00,2016,June,21,Tuesday,11,2,Bourke Street Mall (South)
2667,21/06/2016 12:00,2016,June,21,Tuesday,12,2,Bourke Street Mall (South)
3180,21/06/2016 13:00,2016,June,21,Tuesday,13,2,Bourke Street Mall (South)
2436,21/06/2016 14:00,2016,June,21,Tuesday,14,2,Bourke Street Mall (South)
2180,21/06/2016 15:00,2016,June,21,Tuesday,15,2,Bourke Street Mall (South)
2133,21/06/2016 16:00,2016,June,21,Tuesday,16,2,Bourke Street Mall (South)
1868,21/06/2016 17:00,2016,June,21,Tuesday,17,2,Bourke Street Mall (South)
1274,21/06/2016 18:00,2016,June,21,Tuesday,18,2,Bourke Street Mall (South)
454,21/06/2016 19:00,2016,June,21,Tuesday,19,2,Bourke Street Mall (South)
203,21/06/2016 20:00,2016,June,21,Tuesday,20,2,Bourke Street Mall (South)
141,21/06/2016 21:00,2016,June,21,Tuesday,21,2,Bourke Street Mall (South)
93,21/06/2016 22:00,2016,June,21,Tuesday,22,2,Bourke Street Mall (South)
65,21/06/2016 23:00,2016,June,21,Tuesday,23,2,Bourke Street Mall (South)
46,22/06/2016 00:00,2016,June,22,Wednesday,0,2,Bourke Street Mall (South)
23,22/06/2016 01:00,2016,June,22,Wednesday,1,2,Bourke Street Mall (South)
24,22/06/2016 02:00,2016,June,22,Wednesday,2,2,Bourke Street Mall (South)
12,22/06/2016 03:00,2016,June,22,Wednesday,3,2,Bourke Street Mall (South)
34,22/06/2016 04:00,2016,June,22,Wednesday,4,2,Bourke Street Mall (South)
26,22/06/2016 05:00,2016,June,22,Wednesday,5,2,Bourke Street Mall (South)
86,22/06/2016 06:00,2016,June,22,Wednesday,6,2,Bourke Street Mall (South)
249,22/06/2016 07:00,2016,June,22,Wednesday,7,2,Bourke Street Mall (South)
562,22/06/2016 08:00,2016,June,22,Wednesday,8,2,Bourke Street Mall (South)
698,22/06/2016 09:00,2016,June,22,Wednesday,9,2,Bourke Street Mall (South)
1054,22/06/2016 10:00,2016,June,22,Wednesday,10,2,Bourke Street Mall (South)
1859,22/06/2016 11:00,2016,June,22,Wednesday,11,2,Bourke Street Mall (South)
2836,22/06/2016 12:00,2016,June,22,Wednesday,12,2,Bourke Street Mall (South)
3236,22/06/2016 13:00,2016,June,22,Wednesday,13,2,Bourke Street Mall (South)
2535,22/06/2016 14:00,2016,June,22,Wednesday,14,2,Bourke Street Mall (South)
2347,22/06/2016 15:00,2016,June,22,Wednesday,15,2,Bourke Street Mall (South)
2214,22/06/2016 16:00,2016,June,22,Wednesday,16,2,Bourke Street Mall (South)
2017,22/06/2016 17:00,2016,June,22,Wednesday,17,2,Bourke Street Mall (South)
1388,22/06/2016 18:00,2016,June,22,Wednesday,18,2,Bourke Street Mall (South)
479,22/06/2016 19:00,2016,June,22,Wednesday,19,2,Bourke Street Mall (South)
204,22/06/2016 20:00,2016,June,22,Wednesday,20,2,Bourke Street Mall (South)
165,22/06/2016 21:00,2016,June,22,Wednesday,21,2,Bourke Street Mall (South)
133,22/06/2016 22:00,2016,June,22,Wednesday,22,2,Bourke Street Mall (South)
58,22/06/2016 23:00,2016,June,22,Wednesday,23,2,Bourke Street Mall (South)
35,23/06/2016 00:00,2016,June,23,Thursday,0,2,Bourke Street Mall (South)
41,23/06/2016 01:00,2016,June,23,Thursday,1,2,Bourke Street Mall (South)
32,23/06/2016 02:00,2016,June,23,Thursday,2,2,Bourke Street Mall (South)
22,23/06/2016 03:00,2016,June,23,Thursday,3,2,Bourke Street Mall (South)
39,23/06/2016 04:00,2016,June,23,Thursday,4,2,Bourke Street Mall (South)
23,23/06/2016 05:00,2016,June,23,Thursday,5,2,Bourke Street Mall (South)
66,23/06/2016 06:00,2016,June,23,Thursday,6,2,Bourke Street Mall (South)
195,23/06/2016 07:00,2016,June,23,Thursday,7,2,Bourke Street Mall (South)
504,23/06/2016 08:00,2016,June,23,Thursday,8,2,Bourke Street Mall (South)
796,23/06/2016 09:00,2016,June,23,Thursday,9,2,Bourke Street Mall (South)
1431,23/06/2016 10:00,2016,June,23,Thursday,10,2,Bourke Street Mall (South)
1814,23/06/2016 11:00,2016,June,23,Thursday,11,2,Bourke Street Mall (South)
2892,23/06/2016 12:00,2016,June,23,Thursday,12,2,Bourke Street Mall (South)
3292,23/06/2016 13:00,2016,June,23,Thursday,13,2,Bourke Street Mall (South)
2496,23/06/2016 14:00,2016,June,23,Thursday,14,2,Bourke Street Mall (South)
2385,23/06/2016 15:00,2016,June,23,Thursday,15,2,Bourke Street Mall (South)
2323,23/06/2016 16:00,2016,June,23,Thursday,16,2,Bourke Street Mall (South)
1938,23/06/2016 17:00,2016,June,23,Thursday,17,2,Bourke Street Mall (South)
1457,23/06/2016 18:00,2016,June,23,Thursday,18,2,Bourke Street Mall (South)
801,23/06/2016 19:00,2016,June,23,Thursday,19,2,Bourke Street Mall (South)
545,23/06/2016 20:00,2016,June,23,Thursday,20,2,Bourke Street Mall (South)
278,23/06/2016 21:00,2016,June,23,Thursday,21,2,Bourke Street Mall (South)
201,23/06/2016 22:00,2016,June,23,Thursday,22,2,Bourke Street Mall (South)
127,23/06/2016 23:00,2016,June,23,Thursday,23,2,Bourke Street Mall (South)
52,24/06/2016 00:00,2016,June,24,Friday,0,2,Bourke Street Mall (South)
33,24/06/2016 01:00,2016,June,24,Friday,1,2,Bourke Street Mall (South)
36,24/06/2016 02:00,2016,June,24,Friday,2,2,Bourke Street Mall (South)
22,24/06/2016 03:00,2016,June,24,Friday,3,2,Bourke Street Mall (South)
20,24/06/2016 04:00,2016,June,24,Friday,4,2,Bourke Street Mall (South)
22,24/06/2016 05:00,2016,June,24,Friday,5,2,Bourke Street Mall (South)
60,24/06/2016 06:00,2016,June,24,Friday,6,2,Bourke Street Mall (South)
234,24/06/2016 07:00,2016,June,24,Friday,7,2,Bourke Street Mall (South)
519,24/06/2016 08:00,2016,June,24,Friday,8,2,Bourke Street Mall (South)
794,24/06/2016 09:00,2016,June,24,Friday,9,2,Bourke Street Mall (South)
1205,24/06/2016 10:00,2016,June,24,Friday,10,2,Bourke Street Mall (South)
1618,24/06/2016 11:00,2016,June,24,Friday,11,2,Bourke Street Mall (South)
2739,24/06/2016 12:00,2016,June,24,Friday,12,2,Bourke Street Mall (South)
3282,24/06/2016 13:00,2016,June,24,Friday,13,2,Bourke Street Mall (South)
2567,24/06/2016 14:00,2016,June,24,Friday,14,2,Bourke Street Mall (South)
2453,24/06/2016 15:00,2016,June,24,Friday,15,2,Bourke Street Mall (South)
2526,24/06/2016 16:00,2016,June,24,Friday,16,2,Bourke Street Mall (South)
2573,24/06/2016 17:00,2016,June,24,Friday,17,2,Bourke Street Mall (South)
1776,24/06/2016 18:00,2016,June,24,Friday,18,2,Bourke Street Mall (South)
1178,24/06/2016 19:00,2016,June,24,Friday,19,2,Bourke Street Mall (South)
836,24/06/2016 20:00,2016,June,24,Friday,20,2,Bourke Street Mall (South)
498,24/06/2016 21:00,2016,June,24,Friday,21,2,Bourke Street Mall (South)
357,24/06/2016 22:00,2016,June,24,Friday,22,2,Bourke Street Mall (South)
228,24/06/2016 23:00,2016,June,24,Friday,23,2,Bourke Street Mall (South)
147,25/06/2016 00:00,2016,June,25,Saturday,0,2,Bourke Street Mall (South)
111,25/06/2016 01:00,2016,June,25,Saturday,1,2,Bourke Street Mall (South)
81,25/06/2016 02:00,2016,June,25,Saturday,2,2,Bourke Street Mall (South)
54,25/06/2016 03:00,2016,June,25,Saturday,3,2,Bourke Street Mall (South)
27,25/06/2016 04:00,2016,June,25,Saturday,4,2,Bourke Street Mall (South)
26,25/06/2016 05:00,2016,June,25,Saturday,5,2,Bourke Street Mall (South)
37,25/06/2016 06:00,2016,June,25,Saturday,6,2,Bourke Street Mall (South)
81,25/06/2016 07:00,2016,June,25,Saturday,7,2,Bourke Street Mall (South)
192,25/06/2016 08:00,2016,June,25,Saturday,8,2,Bourke Street Mall (South)
657,25/06/2016 09:00,2016,June,25,Saturday,9,2,Bourke Street Mall (South)
1212,25/06/2016 10:00,2016,June,25,Saturday,10,2,Bourke Street Mall (South)
2086,25/06/2016 11:00,2016,June,25,Saturday,11,2,Bourke Street Mall (South)
2763,25/06/2016 12:00,2016,June,25,Saturday,12,2,Bourke Street Mall (South)
2967,25/06/2016 13:00,2016,June,25,Saturday,13,2,Bourke Street Mall (South)
3335,25/06/2016 14:00,2016,June,25,Saturday,14,2,Bourke Street Mall (South)
3459,25/06/2016 15:00,2016,June,25,Saturday,15,2,Bourke Street Mall (South)
3341,25/06/2016 16:00,2016,June,25,Saturday,16,2,Bourke Street Mall (South)
2285,25/06/2016 17:00,2016,June,25,Saturday,17,2,Bourke Street Mall (South)
1546,25/06/2016 18:00,2016,June,25,Saturday,18,2,Bourke Street Mall (South)
773,25/06/2016 19:00,2016,June,25,Saturday,19,2,Bourke Street Mall (South)
397,25/06/2016 20:00,2016,June,25,Saturday,20,2,Bourke Street Mall (South)
286,25/06/2016 21:00,2016,June,25,Saturday,21,2,Bourke Street Mall (South)
396,25/06/2016 22:00,2016,June,25,Saturday,22,2,Bourke Street Mall (South)
226,25/06/2016 23:00,2016,June,25,Saturday,23,2,Bourke Street Mall (South)
172,26/06/2016 00:00,2016,June,26,Sunday,0,2,Bourke Street Mall (South)
95,26/06/2016 01:00,2016,June,26,Sunday,1,2,Bourke Street Mall (South)
80,26/06/2016 02:00,2016,June,26,Sunday,2,2,Bourke Street Mall (South)
85,26/06/2016 03:00,2016,June,26,Sunday,3,2,Bourke Street Mall (South)
32,26/06/2016 04:00,2016,June,26,Sunday,4,2,Bourke Street Mall (South)
42,26/06/2016 05:00,2016,June,26,Sunday,5,2,Bourke Street Mall (South)
27,26/06/2016 06:00,2016,June,26,Sunday,6,2,Bourke Street Mall (South)
66,26/06/2016 07:00,2016,June,26,Sunday,7,2,Bourke Street Mall (South)
102,26/06/2016 08:00,2016,June,26,Sunday,8,2,Bourke Street Mall (South)
354,26/06/2016 09:00,2016,June,26,Sunday,9,2,Bourke Street Mall (South)
998,26/06/2016 10:00,2016,June,26,Sunday,10,2,Bourke Street Mall (South)
1653,26/06/2016 11:00,2016,June,26,Sunday,11,2,Bourke Street Mall (South)
2258,26/06/2016 12:00,2016,June,26,Sunday,12,2,Bourke Street Mall (South)
2548,26/06/2016 13:00,2016,June,26,Sunday,13,2,Bourke Street Mall (South)
2909,26/06/2016 14:00,2016,June,26,Sunday,14,2,Bourke Street Mall (South)
2797,26/06/2016 15:00,2016,June,26,Sunday,15,2,Bourke Street Mall (South)
2459,26/06/2016 16:00,2016,June,26,Sunday,16,2,Bourke Street Mall (South)
1724,26/06/2016 17:00,2016,June,26,Sunday,17,2,Bourke Street Mall (South)
847,26/06/2016 18:00,2016,June,26,Sunday,18,2,Bourke Street Mall (South)
380,26/06/2016 19:00,2016,June,26,Sunday,19,2,Bourke Street Mall (South)
276,26/06/2016 20:00,2016,June,26,Sunday,20,2,Bourke Street Mall (South)
187,26/06/2016 21:00,2016,June,26,Sunday,21,2,Bourke Street Mall (South)
135,26/06/2016 22:00,2016,June,26,Sunday,22,2,Bourke Street Mall (South)
51,26/06/2016 23:00,2016,June,26,Sunday,23,2,Bourke Street Mall (South)
45,27/06/2016 00:00,2016,June,27,Monday,0,2,Bourke Street Mall (South)
42,27/06/2016 01:00,2016,June,27,Monday,1,2,Bourke Street Mall (South)
14,27/06/2016 02:00,2016,June,27,Monday,2,2,Bourke Street Mall (South)
26,27/06/2016 03:00,2016,June,27,Monday,3,2,Bourke Street Mall (South)
9,27/06/2016 04:00,2016,June,27,Monday,4,2,Bourke Street Mall (South)
16,27/06/2016 05:00,2016,June,27,Monday,5,2,Bourke Street Mall (South)
72,27/06/2016 06:00,2016,June,27,Monday,6,2,Bourke Street Mall (South)
212,27/06/2016 07:00,2016,June,27,Monday,7,2,Bourke Street Mall (South)
560,27/06/2016 08:00,2016,June,27,Monday,8,2,Bourke Street Mall (South)
703,27/06/2016 09:00,2016,June,27,Monday,9,2,Bourke Street Mall (South)
1196,27/06/2016 10:00,2016,June,27,Monday,10,2,Bourke Street Mall (South)
